epoch,step,train_acc,train_f1,train_loss,train_perplexity,train_precision,train_recall,val_acc,val_f1,val_loss,val_perplexity,val_precision,val_recall
0,8,,,,,,,0.03219447284936905,0.05999734252691269,0.03177168220281601,1.032281756401062,0.03219447284936905,0.8823529481887817
0,8,0.035037603229284286,0.06532759964466095,0.040171895176172256,1.040993094444275,0.035037603229284286,0.8571683764457703,,,,,,
1,17,,,,,,,0.7870942950248718,0.02661794424057007,0.0122483279556036,1.0123236179351807,0.022035203874111176,0.17505714297294617
1,17,0.1539973020553589,0.0586741641163826,0.020189236849546432,1.020418405532837,0.03278275579214096,0.7281739115715027,,,,,,
2,26,,,,,,,0.6934077143669128,0.048756226897239685,0.00978597067296505,1.0098340511322021,0.028577091172337532,0.3251926898956299
2,26,0.8293753862380981,0.03030875325202942,0.01242440938949585,1.0125021934509277,0.02420860156416893,0.12815003097057343,,,,,,
3,35,,,,,,,0.5593686699867249,0.05591495707631111,0.009696358814835548,1.009743571281433,0.030868161469697952,0.4679747521877289
3,35,0.6269727945327759,0.0564122349023819,0.010227382183074951,1.010279893875122,0.032198384404182434,0.38127627968788147,,,,,,
4,44,,,,,,,0.5000285506248474,0.057744380086660385,0.009259865619242191,1.0093028545379639,0.031605035066604614,0.5330855846405029
4,44,0.5270468592643738,0.06093674898147583,0.00990393478423357,1.009953260421753,0.03340701386332512,0.4924073815345764,,,,,,
5,53,,,,,,,0.473269522190094,0.05809677392244339,0.009101430885493755,1.0091429948806763,0.03155814856290817,0.5661334991455078
5,53,0.48770269751548767,0.062160078436136246,0.009669358842074871,1.0097163915634155,0.033774569630622864,0.5321915149688721,,,,,,
6,62,,,,,,,0.5521836876869202,0.056068506091833115,0.009027259424328804,1.0090681314468384,0.03080780617892742,0.4766945242881775
6,62,0.5138593912124634,0.0623321458697319,0.00952152069658041,1.009567141532898,0.034092310816049576,0.5040763020515442,,,,,,
7,71,,,,,,,0.5648865103721619,0.056072257459163666,0.008936679922044277,1.008976697921753,0.030903417617082596,0.46542003750801086
7,71,0.5645804405212402,0.06028299406170845,0.009447862394154072,1.0094927549362183,0.03355848789215088,0.45250803232192993,,,,,,
8,80,,,,,,,0.5206262469291687,0.05755703151226044,0.008865335024893284,1.0089046955108643,0.03164026513695717,0.5149359107017517
8,80,0.545826256275177,0.061263225972652435,0.009359288960695267,1.0094032287597656,0.03366245701909065,0.4790611267089844,,,,,,
9,89,,,,,,,0.5169054269790649,0.05795508250594139,0.008816034533083439,1.0088549852371216,0.03182203322649002,0.5232256650924683
9,89,0.515469491481781,0.06240909919142723,0.009291109628975391,1.0093344449996948,0.03422966226935387,0.5108951330184937,,,,,,
