epoch,step,train_acc,train_f1,train_loss,train_perplexity,train_precision,train_recall,val_acc,val_f1,val_loss,val_perplexity,val_precision,val_recall
0,8,,,,,,,0.5242362022399902,0.056469328701496124,0.009233430959284306,1.0092761516571045,0.031150002032518387,0.5088726282119751
0,8,0.4019843637943268,0.059018224477767944,0.017935708165168762,1.0181770324707031,0.03277928754687309,0.5584462285041809,,,,,,
1,17,,,,,,,0.6212157607078552,0.06581707298755646,0.009020301513373852,1.0090610980987549,0.03811336308717728,0.45266127586364746
1,17,0.5527632832527161,0.0639713928103447,0.00949220359325409,1.0095373392105103,0.03567895293235779,0.4814024567604065,,,,,,
2,26,,,,,,,0.5943204760551453,0.06941094994544983,0.00899440422654152,1.0090349912643433,0.040589168667793274,0.48713263869285583
2,26,0.5765160322189331,0.06888391822576523,0.009199827909469604,1.0092424154281616,0.038881849497556686,0.48603183031082153,,,,,,
3,35,,,,,,,0.6556731462478638,0.07988563925027847,0.00803040899336338,1.008062720298767,0.04456649720668793,0.50611412525177
3,35,0.6036992073059082,0.07699089497327805,0.008616471663117409,1.0086538791656494,0.0434703566133976,0.504648745059967,,,,,,
4,44,,,,,,,0.6565067172050476,0.07911020517349243,0.007727920543402433,1.0077579021453857,0.04365875571966171,0.5310379862785339
4,44,0.6439648866653442,0.08986208587884903,0.008261073380708694,1.0082954168319702,0.05114324390888214,0.5184661149978638,,,,,,
5,53,,,,,,,0.7107536792755127,0.1003776490688324,0.007265977095812559,1.00729238986969,0.05763838440179825,0.5173836350440979
5,53,0.6606059074401855,0.09818243980407715,0.00770961819216609,1.007739543914795,0.05572604015469551,0.5518274903297424,,,,,,
6,62,,,,,,,0.7083417773246765,0.10247034579515457,0.006769674830138683,1.006792664527893,0.05869032442569733,0.5382342338562012
6,62,0.6886994242668152,0.1099931001663208,0.0072136204689741135,1.007239818572998,0.06385268270969391,0.5708978772163391,,,,,,
7,71,,,,,,,0.7451698780059814,0.12011359632015228,0.006399692501872778,1.0064202547073364,0.06982860714197159,0.5597274899482727
7,71,0.7179964780807495,0.12446801364421844,0.006741619668900967,1.0067644119262695,0.07297748327255249,0.5829024910926819,,,,,,
8,80,,,,,,,0.7642114758491516,0.13408413529396057,0.006217597518116236,1.0062369108200073,0.07935047894716263,0.5846409797668457
8,80,0.7491245865821838,0.1375037580728531,0.006376828998327255,1.0063973665237427,0.08164310455322266,0.6039384603500366,,,,,,
9,89,,,,,,,0.7832149863243103,0.14410708844661713,0.005942827090620995,1.005960464477539,0.0846838504076004,0.5974763631820679
9,89,0.7663638591766357,0.14720554649829865,0.006019345484673977,1.0060374736785889,0.08750193566083908,0.6184448003768921,,,,,,
