epoch,step,train_acc,train_f1,train_loss,train_perplexity,train_precision,train_recall,val_acc,val_f1,val_loss,val_perplexity,val_precision,val_recall
0,8,,,,,,,0.03219447284936905,0.05999734252691269,0.6021745204925537,1.8260853290557861,0.03219447284936905,0.8823529481887817
0,8,0.035037606954574585,0.06530705839395523,0.6717453002929688,1.9580097198486328,0.035037606954574585,0.859941840171814,,,,,,
1,17,,,,,,,0.8555495738983154,0.020132098346948624,0.21022340655326843,1.2339537143707275,0.01938045583665371,0.12693184614181519
1,17,0.18948711454868317,0.05809486284852028,0.4378323554992676,1.5600820779800415,0.03224042430520058,0.7098001837730408,,,,,,
2,26,,,,,,,0.9550741910934448,0.003927388694137335,0.14161814749240875,1.1521365642547607,0.009177266620099545,0.014226142317056656
2,26,0.9186220765113831,0.01111071091145277,0.1781836301088333,1.1952567100524902,0.016903329640626907,0.03246946260333061,,,,,,
3,35,,,,,,,0.9591816663742065,0.001935842214152217,0.13187000155448914,1.1409599781036377,0.007338176481425762,0.0012130645336583257
3,35,0.9555497169494629,0.003624578006565571,0.1462702602148056,1.1575449705123901,0.012092072516679764,0.0023984669242054224,,,,,,
4,44,,,,,,,0.9616981744766235,0.0012702487874776125,0.12891885638237,1.1375977993011475,0.006423598155379295,0.000710814434569329
4,44,0.9586100578308105,0.0021830061450600624,0.1394587606191635,1.1496585607528687,0.00914931669831276,0.0013695673551410437,,,,,,
5,53,,,,,,,0.9623035192489624,0.001124004484154284,0.12791050970554352,1.136451244354248,0.005762939807027578,0.0006275046616792679
5,53,0.959900975227356,0.0015484686009585857,0.13687577843666077,1.1467030048370361,0.007754106540232897,0.0008968189940787852,,,,,,
6,62,,,,,,,0.963003933429718,0.0005688371020369232,0.12681791186332703,1.1352102756500244,0.0036893312353640795,0.0003083063056692481
6,62,0.960529625415802,0.0012067483039572835,0.13539335131645203,1.145002841949463,0.006922563072293997,0.0006716646603308618,,,,,,
7,71,,,,,,,0.9637803435325623,0.0002979869896080345,0.12666365504264832,1.1350351572036743,0.0024053261149674654,0.0001595345966052264
7,71,0.9611867070198059,0.0007589042070321739,0.13471311330795288,1.1442151069641113,0.005254060961306095,0.0004133825423195958,,,,,,
8,80,,,,,,,0.9641290307044983,0.00014900248788762838,0.12606310844421387,1.134353756904602,0.0015756302746012807,7.83783762017265e-05
8,80,0.9617083668708801,0.00044909256394021213,0.13414938747882843,1.1435742378234863,0.0038322191685438156,0.00023994833463802934,,,,,,
9,89,,,,,,,0.9645220637321472,5.484711437020451e-05,0.12560856342315674,1.1338382959365845,0.0007843137136660516,2.841716559487395e-05
9,89,0.9620687365531921,0.00028024346102029085,0.13367246091365814,1.143053412437439,0.002618045313283801,0.00015435658860951662,,,,,,
