epoch,step,train_acc,train_f1,train_loss,train_perplexity,train_precision,train_recall,val_acc,val_f1,val_loss,val_perplexity,val_precision,val_recall
0,8,,,,,,,0.03219447284936905,0.05999734252691269,0.7092731595039368,2.032513380050659,0.03219447284936905,0.8823529481887817
0,8,0.035037606954574585,0.06539388746023178,0.7912989854812622,2.206714153289795,0.035037606954574585,0.8530083298683167,,,,,,
1,17,,,,,,,0.2917723059654236,0.05829233303666115,0.4716673195362091,1.6026641130447388,0.03186540678143501,0.6811514496803284
1,17,0.05166245251893997,0.06515099108219147,0.6062601208686829,1.8392034769058228,0.034966710954904556,0.8453893661499023,,,,,,
2,26,,,,,,,0.5647819638252258,0.05541326105594635,0.4410368800163269,1.5543181896209717,0.030560946092009544,0.462844580411911
2,26,0.493620365858078,0.060586635023355484,0.48317578434944153,1.6222777366638184,0.033325571566820145,0.5073440670967102,,,,,,
3,35,,,,,,,0.505524218082428,0.05623490735888481,0.4399556815624237,1.552638292312622,0.030776018276810646,0.5271722078323364
3,35,0.5602552890777588,0.05983581021428108,0.46223706007003784,1.5878281593322754,0.033272258937358856,0.458493709564209,,,,,,
4,44,,,,,,,0.4782644510269165,0.05757993832230568,0.4339337646961212,1.5433166027069092,0.03140469640493393,0.5572988390922546
4,44,0.49246320128440857,0.062160078436136246,0.45621657371520996,1.5782501697540283,0.0339231938123703,0.5345636606216431,,,,,,
5,53,,,,,,,0.4740016460418701,0.057816289365291595,0.4332476556301117,1.5422581434249878,0.0315224826335907,0.5652219653129578
5,53,0.48082435131073,0.062379591166973114,0.45280569791793823,1.573085904121399,0.03388352692127228,0.5478047728538513,,,,,,
6,62,,,,,,,0.47810599207878113,0.0577574297785759,0.4270057678222656,1.5326615571975708,0.03143849968910217,0.5625669956207275
6,62,0.47818997502326965,0.06241440773010254,0.4496312439441681,1.5680310726165771,0.03389931470155716,0.5517846345901489,,,,,,
7,71,,,,,,,0.4835668206214905,0.058128636330366135,0.42308875918388367,1.5266697406768799,0.03146788105368614,0.5622998476028442
7,71,0.4811224639415741,0.06295571476221085,0.44603121280670166,1.5624955892562866,0.03419299051165581,0.5534707307815552,,,,,,
8,80,,,,,,,0.4973979592323303,0.0582863986492157,0.4195941388607025,1.5213439464569092,0.03155891224741936,0.5541273355484009
8,80,0.48822730779647827,0.06358122825622559,0.4410402178764343,1.5546692609786987,0.03464747592806816,0.5538623332977295,,,,,,
9,89,,,,,,,0.5026654601097107,0.05726100504398346,0.4166063070297241,1.5168052911758423,0.03126036375761032,0.5344375371932983
9,89,0.5043666362762451,0.0639113113284111,0.43608325719833374,1.546846628189087,0.03470341116189957,0.5397865772247314,,,,,,
