epoch,step,train_acc,train_f1,train_loss,train_perplexity,train_precision,train_recall,val_acc,val_f1,val_loss,val_perplexity,val_precision,val_recall
61,557,,,,,,,0.9153682589530945,0.32332462072372437,0.0024398392997682095,1.0024428367614746,0.2237696349620819,0.792060136795044
61,557,0.9113027453422546,0.3073607385158539,0.0025362991727888584,1.0025395154953003,0.20278798043727875,0.7624044418334961,,,,,,
62,566,,,,,,,0.9165219068527222,0.32481810450553894,0.0023898130748420954,1.0023926496505737,0.22542601823806763,0.7960963845252991
62,566,0.9137927293777466,0.3151714503765106,0.002483213320374489,1.0024863481521606,0.20909422636032104,0.7658511400222778,,,,,,
63,575,,,,,,,0.9165821671485901,0.3247285485267639,0.0023445026017725468,1.0023472309112549,0.22518835961818695,0.7968343496322632
63,575,0.9149868488311768,0.3193435072898865,0.002427212195470929,1.0024302005767822,0.21366146206855774,0.7715675830841064,,,,,,
64,584,,,,,,,0.9200177192687988,0.3334304690361023,0.0022931410931050777,1.002295732498169,0.2327990084886551,0.7938778400421143
64,584,0.9157868027687073,0.31564846634864807,0.002376969438046217,1.0023797750473022,0.20952534675598145,0.7673995494842529,,,,,,
65,593,,,,,,,0.9225056767463684,0.3377653658390045,0.0022510539274662733,1.002253532409668,0.22911682724952698,0.7977060675621033
65,593,0.9170711040496826,0.326436847448349,0.00232680537737906,1.0023295879364014,0.21960550546646118,0.7722423672676086,,,,,,
66,602,,,,,,,0.9210509657859802,0.33412325382232666,0.002203951124101877,1.0022063255310059,0.22775208950042725,0.796928346157074
66,602,0.9193671345710754,0.3295692503452301,0.002284302841871977,1.0022867918014526,0.219843327999115,0.7670294046401978,,,,,,
67,611,,,,,,,0.9221886992454529,0.33402180671691895,0.002154552610591054,1.0021568536758423,0.2266659438610077,0.7990291118621826
67,611,0.9203639030456543,0.3327765166759491,0.002233259379863739,1.0022358894348145,0.22519220411777496,0.7675434350967407,,,,,,
68,620,,,,,,,0.9229747653007507,0.33798572421073914,0.002111866371706128,1.0021140575408936,0.2291356474161148,0.8004704713821411
68,620,0.9217697978019714,0.3378151059150696,0.0021860983688384295,1.0021884441375732,0.2288750261068344,0.7785621285438538,,,,,,
69,629,,,,,,,0.9274055361747742,0.3454105257987976,0.0020771592389792204,1.0020793676376343,0.23490062355995178,0.804918110370636
69,629,0.9232780933380127,0.34282079339027405,0.002143548335880041,1.002145767211914,0.23048751056194305,0.7831426858901978,,,,,,
70,638,,,,,,,0.927510142326355,0.3440726101398468,0.0020295665599405766,1.002031683921814,0.23415662348270416,0.8006699085235596
70,638,0.9245638251304626,0.34547337889671326,0.0020985573064535856,1.0021007061004639,0.23203960061073303,0.7905773520469666,,,,,,
71,647,,,,,,,0.9285845756530762,0.3500596284866333,0.0019898703321814537,1.001991868019104,0.23717454075813293,0.8072385191917419
71,647,0.9256109595298767,0.34682223200798035,0.002055422868579626,1.0020575523376465,0.2340550273656845,0.7838101387023926,,,,,,
72,656,,,,,,,0.9291614294052124,0.3500658869743347,0.001956768799573183,1.0019587278366089,0.23749905824661255,0.8074151277542114
72,656,0.9267327189445496,0.34519895911216736,0.0020099959801882505,1.002012014389038,0.2324099838733673,0.7821930050849915,,,,,,
73,665,,,,,,,0.9305844306945801,0.34929028153419495,0.001912419800646603,1.0019142627716064,0.23757699131965637,0.8075398206710815
73,665,0.9279554486274719,0.35745811462402344,0.001970726065337658,1.0019726753234863,0.24218976497650146,0.7934024930000305,,,,,,
74,674,,,,,,,0.932923436164856,0.35438787937164307,0.0018749956507235765,1.001876711845398,0.24195294082164764,0.810177206993103
74,674,0.9293799996376038,0.3615167438983917,0.0019291730131953955,1.001931071281433,0.24617068469524384,0.7956236004829407,,,,,,
75,683,,,,,,,0.9352021813392639,0.3641030192375183,0.0018413483630865812,1.0018430948257446,0.24950601160526276,0.8118868470191956
75,683,0.9304311275482178,0.35834217071533203,0.0018916366389021277,1.0018935203552246,0.24441424012184143,0.7905451655387878,,,,,,
76,692,,,,,,,0.9341943264007568,0.35938116908073425,0.0018085541669279337,1.0018101930618286,0.24579821527004242,0.8117524981498718
76,692,0.9317169189453125,0.3621346950531006,0.0018576172878965735,1.0018593072891235,0.24745790660381317,0.7883497476577759,,,,,,
77,701,,,,,,,0.9331104159355164,0.36182135343551636,0.001792107243090868,1.0017937421798706,0.24728642404079437,0.813132643699646
77,701,0.9337942004203796,0.3703324496746063,0.0018238220363855362,1.0018254518508911,0.255804181098938,0.7915359139442444,,,,,,
78,710,,,,,,,0.9368502497673035,0.3693867623806,0.0017584845190867782,1.0017600059509277,0.25438299775123596,0.8129157423973083
78,710,0.933401346206665,0.36555424332618713,0.0017896826611831784,1.00179123878479,0.2506065368652344,0.7979011535644531,,,,,,
79,719,,,,,,,0.9374714493751526,0.37065309286117554,0.0017207579221576452,1.0017222166061401,0.25523972511291504,0.8149593472480774
79,719,0.9353185892105103,0.37545710802078247,0.0017560332780703902,1.0017575025558472,0.2589997351169586,0.79979407787323,,,,,,
80,728,,,,,,,0.9382954835891724,0.37601128220558167,0.001695558661594987,1.0016969442367554,0.2607010006904602,0.8146697878837585
80,728,0.9359329342842102,0.3768197298049927,0.0017213167157024145,1.001722812652588,0.2585233449935913,0.8017928004264832,,,,,,
81,737,,,,,,,0.9396013021469116,0.3775107264518738,0.0016655647195875645,1.0016669034957886,0.2617174983024597,0.8119484186172485
81,737,0.937414288520813,0.3827974200248718,0.001688991324044764,1.00169038772583,0.26412007212638855,0.8006848692893982,,,,,,
82,746,,,,,,,0.9411987066268921,0.37706050276756287,0.001635179272852838,1.0016365051269531,0.2596885859966278,0.8140823841094971
82,746,0.9387361407279968,0.38258451223373413,0.001657355111092329,1.0016587972640991,0.26377105712890625,0.8040482997894287,,,,,,
83,755,,,,,,,0.9407676458358765,0.3760882019996643,0.0016080086352303624,1.0016093254089355,0.25901398062705994,0.8143882155418396
83,755,0.9401251673698425,0.38675200939178467,0.0016245547449216247,1.001625895500183,0.26788946986198425,0.8007422685623169,,,,,,
84,764,,,,,,,0.941908597946167,0.38001519441604614,0.001582372235134244,1.0015835762023926,0.26291894912719727,0.815325140953064
84,764,0.9404985308647156,0.38971999287605286,0.0015976488357409835,1.0015989542007446,0.2682323753833771,0.8095237016677856,,,,,,
85,773,,,,,,,0.9454963207244873,0.38889625668525696,0.00155357806943357,1.0015547275543213,0.26917728781700134,0.8185386061668396
85,773,0.9411733150482178,0.3901102840900421,0.001568372012116015,1.0015696287155151,0.2709106504917145,0.7995782494544983,,,,,,
86,782,,,,,,,0.9457150101661682,0.39201897382736206,0.0015276082558557391,1.0015287399291992,0.27339649200439453,0.8153006434440613
86,782,0.9424311518669128,0.39482125639915466,0.001540380297228694,1.0015413761138916,0.27430209517478943,0.8045840859413147,,,,,,
87,791,,,,,,,0.9461333751678467,0.3919495940208435,0.0015054774703457952,1.0015065670013428,0.27301278710365295,0.8172786235809326
87,791,0.9437706470489502,0.40179112553596497,0.0015098091680556536,1.0015108585357666,0.2796817421913147,0.8070946931838989,,,,,,
88,800,,,,,,,0.9457815885543823,0.3882024884223938,0.0014788068365305662,1.0014798641204834,0.26941993832588196,0.8183541893959045
88,800,0.9449315667152405,0.401645302772522,0.0014827001141384244,1.0014837980270386,0.2794942259788513,0.8084461092948914,,,,,,
89,809,,,,,,,0.9466975927352905,0.39257174730300903,0.0014560777926817536,1.0014570951461792,0.27320390939712524,0.8177734613418579
89,809,0.9452359080314636,0.39820152521133423,0.0014569502091035247,1.0014580488204956,0.2755814790725708,0.806867241859436,,,,,,
90,818,,,,,,,0.9480603337287903,0.39445406198501587,0.0014377456391230226,1.0014387369155884,0.27554503083229065,0.8169360160827637
90,818,0.9459335803985596,0.40109971165657043,0.0014326318632811308,1.0014336109161377,0.27998116612434387,0.8041579723358154,,,,,,
91,827,,,,,,,0.9471191167831421,0.3909364342689514,0.0014092486817389727,1.0014102458953857,0.27150043845176697,0.8173341155052185
91,827,0.9474331140518188,0.4080923795700073,0.0014069295721128583,1.0014079809188843,0.2848108410835266,0.809728741645813,,,,,,
92,836,,,,,,,0.9497559666633606,0.4016874134540558,0.0013843427877873182,1.0013853311538696,0.28072506189346313,0.8174221515655518
92,836,0.9478210210800171,0.4098488390445709,0.0013829353265464306,1.0013840198516846,0.2870902121067047,0.811402440071106,,,,,,
93,845,,,,,,,0.9508050084114075,0.40274879336357117,0.0013663667486980557,1.0013673305511475,0.28254756331443787,0.8178035616874695
93,845,0.9493608474731445,0.41350674629211426,0.0013586801942437887,1.0013597011566162,0.29102036356925964,0.8071896433830261,,,,,,
94,854,,,,,,,0.9519301652908325,0.4078122079372406,0.0013430853141471744,1.0013439655303955,0.2866630256175995,0.8184880614280701
94,854,0.9496855139732361,0.418028324842453,0.0013363512698560953,1.0013371706008911,0.29431504011154175,0.8230305910110474,,,,,,
95,863,,,,,,,0.9535338282585144,0.41434967517852783,0.0013260163832455873,1.0013269186019897,0.2937539517879486,0.817236602306366
95,863,0.9502911567687988,0.41645413637161255,0.001314266468398273,1.0013151168823242,0.2933143377304077,0.8084200620651245,,,,,,
96,872,,,,,,,0.9518762826919556,0.40813425183296204,0.0013138600625097752,1.0013147592544556,0.28724366426467896,0.8179675340652466
96,872,0.9511218070983887,0.4201631247997284,0.0012968886876478791,1.0012977123260498,0.29712629318237305,0.8152312636375427,,,,,,
97,881,,,,,,,0.952674925327301,0.40738606452941895,0.0012880173744633794,1.001288890838623,0.28651490807533264,0.819521427154541
97,881,0.9522586464881897,0.4239102900028229,0.0012763768900185823,1.001277208328247,0.3004918098449707,0.8127598762512207,,,,,,
98,890,,,,,,,0.956078827381134,0.4284774661064148,0.0012747237924486399,1.0012755393981934,0.30588942766189575,0.8171383142471313
98,890,0.9518064856529236,0.4264368414878845,0.0012550110695883632,1.0012558698654175,0.3028591573238373,0.8150829076766968,,,,,,
99,899,,,,,,,0.9533215165138245,0.41230714321136475,0.0012492187088355422,1.0012500286102295,0.29019972681999207,0.8199817538261414
99,899,0.9536586403846741,0.4286832809448242,0.0012389137409627438,1.0012396574020386,0.3044494390487671,0.8066335916519165,,,,,,
