epoch,step,train_acc,train_f1,train_loss,train_perplexity,train_precision,train_recall,val_acc,val_f1,val_loss,val_perplexity,val_precision,val_recall
0,8,,,,,,,0.03219447284936905,0.05999734252691269,0.03203316777944565,1.0325517654418945,0.03219447284936905,0.8823529481887817
0,8,0.035037603229284286,0.06528748571872711,0.04021839424967766,1.0410411357879639,0.035037603229284286,0.8690226078033447,,,,,,
1,17,,,,,,,0.7400164604187012,0.029430588707327843,0.011919782496988773,1.0119911432266235,0.020952539518475533,0.227351576089859
1,17,0.13592107594013214,0.06037267670035362,0.020373445004224777,1.0206071138381958,0.032902564853429794,0.7595588564872742,,,,,,
2,26,,,,,,,0.7149562835693359,0.04758205637335777,0.00966879166662693,1.0097156763076782,0.027759810909628868,0.2946180999279022
2,26,0.7884002923965454,0.03434746339917183,0.012089983560144901,1.0121638774871826,0.024289004504680634,0.17538318037986755,,,,,,
3,35,,,,,,,0.5559108853340149,0.0558287538588047,0.009587729349732399,1.0096338987350464,0.030817454680800438,0.4726391136646271
3,35,0.6232149004936218,0.05624415725469589,0.010156283155083656,1.0102081298828125,0.0319717675447464,0.38615337014198303,,,,,,
4,44,,,,,,,0.4694187343120575,0.057304199784994125,0.009211796335875988,1.0092543363571167,0.031082021072506905,0.5657021999359131
4,44,0.5256143808364868,0.0615268312394619,0.009766212664544582,1.0098141431808472,0.03359420970082283,0.4966580867767334,,,,,,
5,53,,,,,,,0.4897090792655945,0.05834393575787544,0.009032300673425198,1.009073257446289,0.03163367137312889,0.5570318102836609
5,53,0.4711211621761322,0.06268470734357834,0.009571710601449013,1.0096176862716675,0.03398905321955681,0.5564061999320984,,,,,,
6,62,,,,,,,0.5541233420372009,0.05616769567131996,0.00894652958959341,1.0089867115020752,0.030882274731993675,0.47800832986831665
6,62,0.5322431921958923,0.06514453887939453,0.009428618475794792,1.009473204612732,0.03589892014861107,0.5077700018882751,,,,,,
7,71,,,,,,,0.5424473881721497,0.057716790586709976,0.008916073478758335,1.008955955505371,0.031855154782533646,0.5022467970848083
7,71,0.548898458480835,0.06326042115688324,0.009327981621026993,1.0093716382980347,0.03499613702297211,0.4858335852622986,,,,,,
8,80,,,,,,,0.5438989400863647,0.05786598473787308,0.00880210381001234,1.0088409185409546,0.031501639634370804,0.505101203918457
8,80,0.5494726300239563,0.06369490921497345,0.009252151474356651,1.0092952251434326,0.03516865149140358,0.49122869968414307,,,,,,
9,89,,,,,,,0.5429449677467346,0.0581357479095459,0.008702768012881279,1.008740782737732,0.03147578239440918,0.506971001625061
9,89,0.5351298451423645,0.06610960513353348,0.009166233241558075,1.00920832157135,0.03615374490618706,0.5181636214256287,,,,,,
10,98,,,,,,,0.5750538110733032,0.05940535292029381,0.008641860447824001,1.0086792707443237,0.03248123079538345,0.48617440462112427
10,98,0.5557023286819458,0.06766962260007858,0.009049665182828903,1.0090909004211426,0.037158410996198654,0.5069602727890015,,,,,,
11,107,,,,,,,0.5790092349052429,0.060814086347818375,0.008524635806679726,1.0085610151290894,0.033251918852329254,0.497402161359787
11,107,0.5615431070327759,0.0689123198390007,0.00895585399121046,1.0089961290359497,0.03787674382328987,0.5079189538955688,,,,,,
12,116,,,,,,,0.594976544380188,0.06221534311771393,0.008415019139647484,1.0084505081176758,0.03401364013552666,0.4887760877609253
12,116,0.5752114057540894,0.07044418901205063,0.008856828324496746,1.0088962316513062,0.03888916224241257,0.506195068359375,,,,,,
13,125,,,,,,,0.6143128871917725,0.06416869163513184,0.008287105709314346,1.0083215236663818,0.03508913516998291,0.47464463114738464
13,125,0.5935714244842529,0.07238131016492844,0.008750088512897491,1.0087885856628418,0.03975868970155716,0.5026133060455322,,,,,,
14,134,,,,,,,0.6058380007743835,0.06841086596250534,0.008182372897863388,1.0082159042358398,0.037734612822532654,0.5025057792663574
14,134,0.5873084664344788,0.07468733191490173,0.008629441261291504,1.0086668729782104,0.04145733267068863,0.5157262086868286,,,,,,
15,143,,,,,,,0.6374017596244812,0.07524934411048889,0.007986199110746384,1.008018136024475,0.04169683903455734,0.5058320760726929
15,143,0.6034545302391052,0.07954851537942886,0.00845788512378931,1.0084937810897827,0.04387888312339783,0.5316795110702515,,,,,,
16,152,,,,,,,0.6510553956031799,0.07663412392139435,0.007835738360881805,1.0078665018081665,0.04244814068078995,0.5090773701667786
16,152,0.6313446760177612,0.08511482924222946,0.008275525644421577,1.0083098411560059,0.04716609790921211,0.5295122861862183,,,,,,
17,161,,,,,,,0.6640466451644897,0.08129628002643585,0.007688262965530157,1.0077178478240967,0.04543304815888405,0.5168530344963074
17,161,0.6424021124839783,0.08737195283174515,0.008120772428810596,1.0081539154052734,0.048353973776102066,0.534999668598175,,,,,,
18,170,,,,,,,0.6828029751777649,0.08670306950807571,0.007533923257142305,1.0075623989105225,0.0491701140999794,0.5206441283226013
18,170,0.6532577872276306,0.09147029370069504,0.007968585938215256,1.0080004930496216,0.05118438974022865,0.5435525178909302,,,,,,
19,179,,,,,,,0.688235342502594,0.08888702094554901,0.007356915157288313,1.0073840618133545,0.049975864589214325,0.5222435593605042
19,179,0.6711872816085815,0.0951758623123169,0.007791982498019934,1.0078225135803223,0.05410733073949814,0.5377663969993591,,,,,,
20,188,,,,,,,0.6942697763442993,0.09060705453157425,0.00715870363637805,1.007184386253357,0.0505220964550972,0.5385459661483765
20,188,0.6788033246994019,0.09868986159563065,0.007589076180011034,1.0076180696487427,0.055673714727163315,0.5448256134986877,,,,,,
